ID,Text,Comment
Building.UndergroundWarehouse.FlavorDescription,All the storage space is worth the flight of stairs.,
Building.WaterDump.Description,Discharges water.,
Building.WaterDump.DisplayName,Water Dump,A building (or its employee) which discharges water brought in buckets from other places.
Building.WaterDump.FlavorDescription,"""Give me enough buckets and I shall move the lake."" —Ol' Kazko","A reference to a quote by Archimedes: Give me a place to stand, and I shall move the world."
Building.WaterPump.Description,Pumps and filters water for beavers to drink.,
Building.WaterPump.DisplayName,Water Pump,
Building.WaterPump.FlavorDescription,A gulp of fresh water is enough to pump you up.,"""Pump"" pun, feel free to adapt."
Building.WaterSource.DisplayName,Water Source,
Building.WaterSource.FlavorDescription,"""May your river always flow."" —Beaver greeting",
Building.WaterWheel.Description,"Produces power, should be placed in water on a river bank.",Power is not an electrical but mechanical/kinetic energy.
Building.WaterWheel.DisplayName,Water Wheel,
Building.WaterWheel.FlavorDescription,Ol' Kazko's opus magnum.,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Windmill.Description,Generates a changeable amount of power from the wind.,
Building.Windmill.DisplayName,Windmill,
Building.Windmill.FlavorDescription,"""All we are is sawdust in the wind!"" —Folktails song","Reference to ""Dust in the Wind"" by Kansas."
Building.WoodenStairs.DisplayName,Wooden Stairs,
Building.WoodenStairs.FlavorDescription,"With the invention of stairs, beavers ascended to the next level.",
Building.WoodWorkshop.Description,"Strengthens planks by infusing them with resin.","It produces treated / impregnated planks. The resin used is a pine resin."
Building.WoodWorkshop.DisplayName,Wood Workshop,"It produces treated / impregnated planks. Do NOT use the same term as lumber mill."
Building.WoodWorkshop.FlavorDescription,"Why are treated planks so strong? Because resins.","'Because resins' sounds like 'Because reasons', wordplay on an older meme."
Buildings.AboveGround,<SolidHighlight>Above-ground:</SolidHighlight> Must be placed atop other buildings.,
Buildings.BuildingIsUnique,<SolidHighlight>Unique to this faction</SolidHighlight>,Describes a building which is only available to this faction.
Buildings.DeletePrompt,Are you sure you want to delete the building?,
Buildings.FloodedAlert,Flooded building,
Buildings.FloodedPanel,It's flooded,
Buildings.GroundOnly,<SolidHighlight>Ground-only:</SolidHighlight> Must be built on the ground.,
Buildings.NeedsWaterAlert,Building needs water,
Buildings.NeedsWaterPanel,This building needs deeper water to function.,
Buildings.Paused,Turned off.,"Alternative terms: Paused, Switched off"
Buildings.Solid,<SolidHighlight>Solid:</SolidHighlight> Other buildings can be built on its top.,Solid or Stackable — something that tells the player that you can build on top of it
Buildings.UnreachableBuildingAlert,Unconnected building,"Shown when a building isn't connected to a district center, shorter version"
Buildings.UnreachableBuildingPanel,This building isn't connected to any district center by paths.,"Shown when a building isn't connected to a district center, longer version"
Buildings.UnreachableConstruction,This construction site is too far from builders! Build more paths or a new district.,Shown when a construction site is out of range
Buildings.UnsuitableBuildingBelow,This building needs to be built on top of {0},{0} stands for another buildings DisplayName. This is a warning shown to the user during building placing.
BuildingTools.CantUnlock,"Can't unlock {0}, not enough Science Points.",{0} stands for Building.DisplayName {1} stands for amount. Prompt when player doesn't have enough science points to unlock a building.
BuildingTools.DistrictsInConflict,Districts must be separated by a gate.,A warning when a player tries to connect two districts without separating them with a District Gate.
BuildingTools.Multiple,Hold <b>LMB</b> to place multiple objects,Tooltip that tells the players that they can place multiple objects at once
BuildingTools.UnlockPrompt,Are you sure you want to unlock {0}? It costs {1} Science Points.,{0} stands for Building.DisplayName {1} stands for amount. Prompt when player presses to unlock a building.
CancelPlantingTool.Description,Use it to unmark planting areas.,Description of a tool that removes fields.
CancelPlantingTool.Title,Clear planting area,Tool that removes fields so the beavers won't plant there.
Carrying.Carry,Carries: {0} ({1} of {2} kg),{0} stands for Good.DisplayName {1} stands for carried good weight {2} stands for beaver lifting capacity. Tells player what the beaver is carrying and how much it weighs in comparison to the beaver's strength
Carrying.Nothing,nothing,When beaver is carrying nothing.
Clusters.SharesPower,Shares power with adjacent buildings.,Power is not an electrical but mechanical/kinetic energy. Notifies that the power is shared with buildings that touch this building.
ConstructionSites.NoMaterials,Can't get all required materials.,Shown in the building box when there are no available materials in the nearby storages or no storages nearby
ConstructionSites.NoMaterialsShort,Construction lacks materials,Notification that the construction can't be finished; keep fairly short
ConstructionSites.PriorityTitle,Construction priority:,Setting a priority for construction work on a construction site
ConstructionSites.Progress,Build progress: {0}%{1},{0} stands for percentage {1} stands for ConstructionSites.Info. Percentage of building finished
ConstructionSites.Info.WaitingForMaterials,(waiting for materials),Awaiting new materials to build
Core.BrowseDirectory,Browse directory ►,Opens file browser to either save folder or map folder. Please keep the arrow.
Core.Cancel,Cancel,A button please keep short
Core.GameTip,"Tip: If a building is marked as <SolidHighlight>Solid</SolidHighlight>, such as a Lodge or a Warehouse, you can build other structures on its roof.",Tip that shows up while the game is loading. Solid is a keyword.
Core.Load,Load,A button please keep short
Core.Loading,LOADING,Used in loading screen during loading
Core.NavigationNext,Next,Used in forms to navigate to the next step.
Core.NavigationBack,Back,Used in forms to navigate to the previous step.
Core.No,No,A button please keep short
Core.OK,OK,A button please keep short
Core.Overwrite,Overwrite,A button shown in prompts with confirmation that a file will be overwritten
Core.ResourceNameAndAmount,{0} ({1}),"Used for example in building material costs, {0} stands for resource name, {1} stands for amount"
Core.ResourceNameAndAmountPerHour,{0} ({1} per hour),"Used for example in building resource usage, {0} stands for resource name, {1} stands for amount"
Core.Save,Save,A button please keep short
Core.SaveAs,Save as...,A button please keep short
Core.Start,Start,A button please keep short
Core.Yes,Yes,
Cutting.Yield,Resources,Followed by colon and then a number and Good.DisplayName. Tells what resources a plant will yield when cut for examples 'Resources: Logs (4)'.
Demolish.Mark,Demolish,Demolishing is removing with the use of builders. Must be different than 'Delete' which has a slightly different meaning in the game.
Demolish.Cancel,Cancel demolishing,
Demolish.PriorityTitle,Demolition priority:,Setting a priority for demolition work on demolition target
DemolishSelectionTool.Description,Use it to mark resources you want to demolish. All resources will be lost.,
DemolishSelectionTool.Title,Mark resources for demolition,
DemolishUnselectionTool.Title,Unmark resources for demolition,
DemolishUnselectionTool.Description,Use it to unmark resources marked for demolition.,
DeletionTool.Description.Buildings,Use this tool to delete buildings.,
DeletionTool.Description.Objects,Use this tool to delete objects.,
DeletionTool.Prompt,Are you sure you want to destroy selected objects? You won't be able to undo it.,
DeletionTool.Title.Buildings,Delete buildings,
DeletionTool.Title.Objects,Delete objects,
Distribution.AddNewRoute,Add a new route,Button please keep short
Distribution.DistrictDistributionLimits,District distribution limits,Button please keep short
Distribution.High,High,The upper limit of imported/exported goods
Distribution.Low,Low,The lower limit of imported/exported goods
Distribution.LowHighTooltip,"Low - resources below this limit are not carried out from a district
and are prioritized by incoming distributors. 

High - resources above this limit are not carried into a district.",
Distribution.NoDistrict,No district,
Distribution.NoRoutes,No routes established,
Distribution.PickDropOffPointTip,Choose the destination Drop-off Point. It must be in a different district and connected by road to the Distribution Post.,Distribution Post must be consistent with Building.DistributionPost.
Distribution.PickDropOffPointTitle,Select Drop-off Point,
Distribution.PickDropOffPointWarning,Destination must be in a different district and connected by road.,
Distribution.Routes,Routes,
Distribution.RouteProblemAlert,Beavers can't distribute goods,
Distribution.RouteProblemPanel,Some routes are not functioning.,
Distribution.RoutePaused,Paused,
Distribution.SelectGood,Select good,
Districts.DefaultDistrictName,District {0},"{0} is a number. By default districts are named District 1, District 2 etc."
Districts.Districts,Districts,
Districts.GlobalView,Global view,
Dwelling.Inhabitants,Inhabitants: {0},{0} stands for a number. How many beavers live in this house.
Dwelling.AssignAny,Assign any,A button which assigns a random beaver to this house. Please keep short - constrained space.
Dwelling.AssignUnemployed,Assign unemployed,A button which assigns a unemployed beaver to this house. Please keep short - constrained space.
Dwelling.Dwellers,Dwellers,Header for the box of the inhabitants/tenants of this house
Dwelling.Newborn,{0} was born!,{0} stands for beaver name. Notification that shows when a new beaver is born.
Dwelling.NoBeaverCanReach,No beaver can reach this dwelling.,Information that this building is unreachable for any beavers.
Dwelling.NoUnemployedCanReach,No unemployed beaver can reach this dwelling.,Information that this building is unreachable for any unemployed beavers.
Emptying.Empty,Empty storage,A command for beavers to empty this storage.
Emptying.EmptyingInProgress,Building is being emptied and does not accept new goods.,
EntityPanel.ChangeName,Enter a new name:,Shown when renaming a beaver or a building
EntityPanel.Hide,Hide description,Tooltip for a button which hides description
EntityPanel.Show,Show description,Tooltip for a button which shows description
ExceptionPanel.HowToFindReport,You can see what data will be included in the report here:,
ExceptionPanel.Introduction,That was unexpected. The blame is on us but you can help us fix the problem by sending a crash report.,
ExceptionPanel.ManualInstructions,"Alternatively, you can send the report manually:",
ExceptionPanel.PrivacyPolicyAccept,I accept the,Next to a checkbox and followed by ExceptionPanel.PrivacyPolicyLink
ExceptionPanel.PrivacyPolicyLink,Privacy Policy,Preceded by a checkbox and ExceptionPanel.PrivacyPolicyToggle
ExceptionPanel.SendFail,"Sending failed, click to retry",
ExceptionPanel.SendReport,Send error report to the Timberborn team,
ExceptionPanel.SendSuccess,"We received your report, thank you!",
ExceptionPanel.Sending,Sending...,
ExceptionPanel.Title,Uh oh... a bug :'(,
Faction.Folktails.Description,"Easygoing but hardworking, Folktails are expert farmers. They respect nature and it rewards them with plentiful bounties.
Their motto: <i>Comfort, food, and sturdy wood.</i>",Description of a beaver faction
Faction.Folktails.DisplayName,Folktails,Name of a faction
Faction.IronTeeth.Description,"Defectors of the traditional timber ways, they mastered iron and science to build advanced machinery.
They achieve progress through ingenuity, efficiency, and disregard for the environment.  
Their motto: <i>Work hard, work hard.</i>",Description of a beaver faction
Faction.IronTeeth.DisplayName,Iron Teeth,Name of a faction
FactionSelection.Header,Select faction,
FactionSelection.NewFactionUnlocked,New faction unlocked:,Followed by the name of a faction in new line
FactionSelection.WellbeingCondition,To unlock reach average well being of {0} while playing {1}.,{0} stands for a number {1} stand for Faction.DisplayName
Fields.Harvesting,Harvesting,Preceded by Fields.PriorityAction
Fields.Planting,Planting,Preceded by Fields.PriorityAction
Fields.PriorityAction,Prioritized action:,Which of the actions is prioritized.
Fields.Yield,Resources,"Followed by colon and amount of goods, for example 'Resources: Wheat (5)'. Shows what is yielded from this field when beaver harvests it."
GameExitPanel.Exit,Exit,A button please keep short
GameExitPanel.Message,"Before you go, help us make the game better by sharing your feedback.",
GameExitPanel.ShareFeedback,Share feedback,A button please keep short
GameExitPanel.Title,Thanks for playing Timberborn Early Access!,
GameStatistics.BeaversAlive,Beavers alive,
GameStatistics.BeaversBorn,Beavers born,How many beavers were born in this playthrough.
GameStatistics.BeaversDied,Beavers died,How many beavers died in this playthrough.
GameStatistics.Consumed,Consumed: {0},{0} stands for name of a good
GameStatistics.Produced,Produced: {0},{0} stands for name of a good
GameStatistics.CropsPlanted,Crops planted,
GameStatistics.Gathered,Gathered: {0},{0} stands for name of a good
GameStatistics.Header,Statistics:,
GameStatistics.LengthOfTeethGrown,Length of teeth grown,
GameStatistics.TreesCut,Trees cut,
GameStatistics.Used,Used: {0},{0} stands for name of a good
Gathering.GathererFlag.Action,Gathers:,"Followed by a list of goods, like Gathers: Berries"
Gathering.Nothing,Nothing,Nothing is prioritized to be gathered.
Gathering.Prioritize,Prioritize:,Which resource is prioritized to be gathered.
Gathering.Yield,Resources (gathering),"Followed by colon and amount of goods, for example 'Resources (gathering): Potatoes (3)'. Gathering as in hunter-gatherer."
Gathering.YieldGrowthProgress,{0}: {1}%,{0} stands for a fruit or other thing that can be gathered (e.g. berries or chestnuts) {1} stands for a percentage number. It tells the player how long it is until a plant produces fruit or other thing that can be gathered. Final effect looks like this: Berries: 75% or Chestnuts: 20%
Goals.Button,Goals,A button please keep short
Goals.NotEligible,not eligible while playing this faction!,Preceded by Goals.Progress
Goals.Unlocked,unlocked!,Preceded by Goals.Progress
Goals.Progress,Progress:,
Good.Berries.DisplayName,Berries,Resource name
Good.Berries.PluralDisplayName,Berries,Resource name
Good.Book.DisplayName,Book,Resource name
Good.Book.PluralDisplayName,Books,Resource name
Good.Bread.DisplayName,Bread,Resource name
Good.Bread.PluralDisplayName,Bread,Resource name
Good.Carrot.DisplayName,Carrot,Resource name
Good.Carrot.PluralDisplayName,Carrots,Resource name
Good.CattailCracker.DisplayName,Cattail cracker,"Crackers made from flour made from roots of the plant of a genus Typha, keep plant name same as NaturalResource.Cattail.DisplayName"
Good.CattailCracker.PluralDisplayName,Cattail crackers,"Crackers made from flour made from roots of the plant of a genus Typha, keep plant name same as NaturalResource.Cattail.DisplayName"
Good.CattailFlour.DisplayName,Cattail flour,"Flour made from roots of the plant of a genus Typha, keep plant name same as NaturalResource.Cattail.DisplayName"
Good.CattailFlour.PluralDisplayName,Cattail flour,"Flour made from roots of the plant of a genus Typha, keep plant name same as NaturalResource.Cattail.DisplayName"
Good.CattailRoot.DisplayName,Cattail root,"Root of plant of a genus Typha, keep plant name same as NaturalResource.Cattail.DisplayName"
Good.CattailRoot.PluralDisplayName,Cattail roots,"Root of plant of a genus Typha, keep plant name same as NaturalResource.Cattail.DisplayName"
Good.Chestnut.DisplayName,Chestnut,"Fruit of a Aesculus hippocastanum tree, also known as conkers"
Good.Chestnut.PluralDisplayName,Chestnuts,"Fruit of a Aesculus hippocastanum tree, also known as conkers"
Good.Explosives.DisplayName,Explosives,Resource name. Not to be confused with the Dynamite building.
Good.Explosives.PluralDisplayName,Explosives,Resource name. Not to be confused with the Dynamite building.
Good.Flour.DisplayName,Flour,Resource name
Good.Flour.PluralDisplayName,Flour,Resource name
Good.Gear.DisplayName,Gear,Resource name
Good.Gear.PluralDisplayName,Gears,Resource name
Good.GrilledChestnut.DisplayName,Grilled chestnut,"Grilled fruit of a Aesculus hippocastanum tree, also known as conkers, keep plant name same as Good.Chestnut.DisplayName."
Good.GrilledChestnut.PluralDisplayName,Grilled chestnuts,"Grilled fruit of a Aesculus hippocastanum tree, also known as conkers, keep plant name same as Good.Chestnut.DisplayName."
Good.GrilledPotato.DisplayName,Grilled potato,Resource name
Good.GrilledPotato.PluralDisplayName,Grilled potatoes,Resource name
Good.GrilledSpadderdock.DisplayName,Grilled spadderdock,"Grilled plant Nuphar Lutea, keep plant name same as NaturalResource.Spadderdock.DisplayName"
Good.GrilledSpadderdock.PluralDisplayName,Grilled spadderdock,"Grilled plant Nuphar Lutea, keep plant name same as NaturalResource.Spadderdock.DisplayName"
Good.Log.DisplayName,Log,Resource name
Good.Log.PluralDisplayName,Logs,Resource name
Good.MaplePastry.DisplayName,Maple pastry,"A baked good filled with maple syrup."
Good.MaplePastry.PluralDisplayName,Maple pastries,"A baked good filled with maple syrup."
Good.MapleSyrup.DisplayName,Maple syrup,"Sweet syrup created from maple sap"
Good.MapleSyrup.PluralDisplayName,Maple syrup,"Sweet syrup created from maple sap"
Good.MetalBlock.DisplayName,Metal block,Resource name
Good.MetalBlock.PluralDisplayName,Metal blocks,Resource name
Good.Paper.DisplayName,Paper,Resource name
Good.Paper.PluralDisplayName,Paper,Resource name
Good.PineResin.DisplayName,Pine resin,"Also known as pine sap. Pine is the type of tree defined in NaturalResource.Pine.DisplayName."
Good.PineResin.PluralDisplayName,Pine resin,"Also known as pine sap. Pine is the type of tree defined in NaturalResource.Pine.DisplayName."
Good.Plank.DisplayName,Plank,Resource name
Good.Plank.PluralDisplayName,Planks,Resource name
Good.Potato.DisplayName,Potato,Resource name
Good.Potato.PluralDisplayName,Potatoes,Resource name
Good.ScrapMetal.DisplayName,Scrap metal,Resource name
Good.ScrapMetal.PluralDisplayName,Scrap metal,Resource name
Good.Spadderdock.DisplayName,Spadderdock,"A plant formally called Nuphar Lutea"
Good.Spadderdock.PluralDisplayName,Spadderdock,"A plant formally called Nuphar Lutea"
Good.TreatedPlank.DisplayName,Treated plank,"Plank impregnated with resin. Use the same word for plank as in Good.Plank."
Good.TreatedPlank.PluralDisplayName,Treated planks,"Plank impregnated with resin. Use the same word for plank as in Good.Plank."
Good.Water.DisplayName,Water,Resource name
Good.Water.PluralDisplayName,Water,Resource name
Good.Wheat.DisplayName,Wheat,Resource name
Good.Wheat.PluralDisplayName,Wheat,Resource name
Good.WheatFlour.DisplayName,Wheat flour,"Flour made out of wheat. Use the same name for wheat as in Good.Wheat."
Good.WheatFlour.PluralDisplayName,Wheat flour,"Flour made out of wheat. Use the same name for wheat as in Good.Wheat."
GoodConsuming.SupplyDescription,Uses: {0},{0} stands for resource name and amount per hour.
GoodConsuming.SupplyRemaining,Supply will last for {0} hours,"{0} stands for hours. Describes a building which requires a certain resources to operate, such as water."
Goods.Nothing,Nothing,
Growing.Progress,Growth progress: {0}%,{0} stands for a percentage number. How much has this plant grown.
Growing.Time,Days to grow: {0},{0} stands for a number of days. How many days left does this plant have to fully grow.
Hauling.Prioritize,Prioritize building by haulers,building is a noun in this sentence. This building will be prioritized by haulers.
Homelessness.StrandedStatusMessage,Beaver is stranded,This status is activated after a beaver got stranded and cut off from the village.
Inventory.All,All,A button please keep short
Inventory.Allowed,Allowed:,Please keep short. What types of resources are allowed in storage.
Inventory.Capacity,Capacity:,How much space there is in the storage
Inventory.Default,Default,A button please keep short. The default resources will be desired.
Inventory.Desired,Desired:,Please keep short. Which resources will be desired in the storage.
Inventory.IsEmpty,No goods in stock,
Inventory.Full,Building is full.,Building full of items.
Inventory.Goods,Goods:,
Inventory.Header.Desired,Desired,Please keep short. Header above a column that tells how many of each resource is desired in the storage.
Inventory.Header.Name,Name,Please keep short. Header above a column with names of resources allowed in the storage.
Inventory.Header.Stock,Stock,Please keep short. Header above a column with amounts of resource in stock of the storage.
Inventory.None,None,A button please keep short. No resources are allowed/desired
Inventory.StartingInventory,Starting goods,
KeyBindingsPanel.Bindings,"<b>Time</b>
Change speed: ~, 1, 2, 3
Pause: SPACE

<b>Camera</b>
Move camera: WASD / arrow keys, MMB (RMB if changed in settings)
Rotate camera: Q / E, RMB (MMB)
Zoom camera: MOUSE WHEEL, PAGE UP / PAGE DOWN
Move and rotate camera faster: SHIFT
Save / restore camera position: CTRL + V / V
Hide / show interface: CTRL + H
Change max visible level: ALT + MOUSE WHEEL
Toggle water visibility: T

<b>Buildings</b>
Rotate building: R / SHIFT + R
Delete building: DEL
Force delete building: SHIFT + DEL
Pause / unpause building: P",Description of available key bindings
KeyBindingsPanel.Header,Key bindings,Header of the key bindings box
Labor.TransportWhenIdle,Transport goods between warehouses when idle.,Next to a toggle. Transport is a verb here.
LoadMapPanel.Header,Edit map,
MainMenu.WelcomeScreenStart,Start!,A button please keep short
MainMenu.WelcomeScreenText,"Greetings settler!

You are now playing <i>Timberborn Early Access</i>.

The path ahead is exciting but bear in mind that the game is a work in progress. We keep adding new content and many existing parts of the game require further work. Bugs and crashes will happen. Please share your feedback using the <i>Go to feedback site</i> button or on the official Discord server.

If you previously played Timberborn Alpha, Beta or Demo, the game has since been heavily optimized and contains new content, including new buildings, the second playable faction, and more. Be prepared that some mechanics have been redesigned and work differently.

Good luck and remember to stay hydrated!",
MainMenu.WelcomeScreenTitle,Early Access Information,Header of the welcome screen popup.
Manufactory.CurrentRecipe,Recipe:,"Text before a dropdown for changing factory recipe - what the factory produces from what ingredients."
Manufactory.NoRecipeOption,None,"Text shown in a dropdown when no recipe is selected. Keep below 15 characters."
Manufactory.NoRecipeStatus,No recipe is selected.,"A warning that no recipe is selected for crafting"
Manufactory.NoRecipeStatusShort,No recipe selected,"A warning that no recipe is selected for crafting. Please keep short."
Manufactory.Recipe.FlowingWater,Flowing water,"Water brought in buckets from other places is discharged in a building (Water dump) creating freely flowing water. This freely flowing water is the recipe product."
MapEditor.Brush.AbsoluteTerrainHeight,Terrain height (absolute),A tool that changes terrain height to an absolute value.
MapEditor.Brush.Density,Density,Density of objects.
MapEditor.Brush.Height.Label,Brush height:,Either absolute or relative height at which brush will paint.
MapEditor.Brush.Height.Shortcuts,"[ [ ] / [ ] ], [ALT-WHEEL]",
MapEditor.Brush.NaturalResourceRemoval,Remove natural resources,Natural resources meaning trees and bushes
MapEditor.Brush.NaturalResourceSpawning,Natural resources,Natural resources meaning trees and bushes
MapEditor.Brush.RandomizeYieldGrowth,"Randomize yield growth","This text is next to a toggle that randomizes the percentage growth of fruit, chestnuts or other things that can be gathered and regrow"
MapEditor.Brush.RelativeTerrainHeight.Tip,Hold <b>SHIFT</b> to lower.,To lower ground.
MapEditor.Brush.RelativeTerrainHeight.Title,Terrain height (relative),A tool that changes terrain height by a value relative to the original height.
MapEditor.Brush.Shape.Label,Brush shape:,
MapEditor.Brush.Shape.Round,Round,
MapEditor.Brush.Shape.Shortcuts,[\],
MapEditor.Brush.Shape.Square,Square,
MapEditor.Brush.Size.Label,Brush size:,
MapEditor.Brush.Size.Shortcuts,"[-] / [+], [CTRL-WHEEL]",
MapEditor.Exit,Exit editor,A button please keep short
MapEditor.Layers.Header,Layers,"A header above a list of map layers that can be hidden, such as water or trees"
MapEditor.Layers.NaturalResources,Natural resources,
MapEditor.Layers.Water,Water,
MapEditor.LoadMap.Header,Select map,
MapEditor.NewMap,New map,A button please keep short
MapEditor.NewMap.Create,Create,A button which confirms new map parameters and starts the map editor
MapEditor.NewMap.Header,New map,
MapEditor.NewMap.Size,Size:,
MapEditor.NoStartingLocation,Add a Starting Location.,Notification that there is no starting location object. Keep consistent with Building.StartingLocation.DisplayName.
MapEditor.SaveMap.Header,Save map,
MapEditor.SaveMap.MapExists,Map {0} already exists.,{0} stands for map name
MapEditor.SaveMap.NamePlaceholder,Enter value...,Placeholder text in an empty map name text field
MapEditor.SaveMap.SavedAs,Saved as {0},{0} stands for map name. A notification when a map has been saved.
MapEditor.SizePrompt,Enter size between {0}x{0} and {1}x{1}.,{0} and {1} stands for a number
MapEditor.Tip,Tip: Use the water speed controls at the top of the screen to prefill your map with water.,Tip on the loading screen of the map editor.
MapSelection.CustomMap,Custom,Meaning map is custom created by players. Keep short.
MapSelection.Header,Select map,
MapSelection.Recommended,Recommended,This map is recommended for new players.
Mechanical.BlockedConnection,Power connection is blocked!,Power is not an electrical but mechanical/kinetic energy.
Mechanical.Efficiency,Efficiency: {0}%,{0} stands for efficiency percentage number. How efficient workshop is at using the energy.
Mechanical.NetworkPower,Network power supply / demand: {0} / {1},{0} stands for supply amount {1} stands for demand amount followed by PowerSymbol
Mechanical.NoPower,Building needs power to operate. Connect it to a power generator.,
Mechanical.NoPowerShort,Building lacks power,Power is not an electrical but mechanical/kinetic energy.
Mechanical.PowerInput,Power input: {0},{0} stands for power amount followed by PowerSymbol
Mechanical.PowerInputMaximum,Power input / maximum: {0} / {1},{0} stands for input amount {1} stands for maximum amount followed by PowerSymbol
Mechanical.PowerOutput,Power output: {0},{0} stands for power amount
Mechanical.PowerSymbol,hp,Please keep short. Stands for horse power; should keep similar.
Mechanical.PowerSymbolPerFlow,hp/cms,Please keep short. Stands for horse power per cubic metre per second; hp should be the same as Mechanical.PowerSymbol.
Menu.Continue,Continue,A button in main menu which opens the previously played game. Please keep short
Menu.Credits,Credits,A button please keep short
Menu.EditMap,Edit map,A button please keep short
Menu.ExitChangesLostPrompt,Are you sure you wish to exit? Unsaved changes will be lost.,
Menu.ExitGame,Exit game,A button please keep short
Menu.ExitToDesktop,Exit to desktop,A button please keep short
Menu.ExitToDesktopPrompt,Are you sure you want to exit the game?,
Menu.ExitToMenu,Exit to main menu,A button please keep short
Menu.ExitToMenuPrompt,Are you sure you wish to exit to main menu?,
Menu.Feedback,Go to feedback site,A button please keep short
Menu.KeyBindings,Key bindings,A button please keep short
Menu.LoadGame,Load game,A button please keep short
Menu.NewGame,New game,A button please keep short
Menu.NewGamePrompt,"Are you sure you want to start a new game?
Unsaved progress will be lost.",
Menu.NewMap,Create new map,A button please keep short
Menu.ResumeGame,Resume game,A button please keep short
Menu.SaveGame,Save game,A button please keep short
Menu.Settings,Settings,A button please keep short
Migration.Adults,Adults,Field label please keep short
Migration.Children,Children,Field label please keep short
Migration.FromDistrict,From:,
Migration.Header,Migrate population,
Migration.Migrate,Migrate,Button please keep short
Migration.MigratePopulation,Migrate population,Button please keep short
Migration.NoDistrictInRange,There is no other district in range.,
Migration.ToDistrict,To:,
NaturalResource.Birch.DisplayName,Birch,Tree of the genus Betula.
NaturalResource.Birch.FlavorDescription,"""Remember, kits, do not peel too much bark off! It harms the tree!"" —Ma' Ngonel","Peeling stripes of birch bark is oddly satisfying. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Cattail.FlavorDescription,"""I know all about tails but what is a cat?"" —Pina","Makes sense only in english, feel free to adapt. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
NaturalResource.ChestnutTree.FlavorDescription,"""May you step on a chestnut!"" —Beavers' harshest insult","Reference to a ""Step on a lego"" meme, chestnuts have prickly, spiky husks"
NaturalResource.Blueberry.DisplayName,Blueberry,Plant of the genus Vaccinium
NaturalResource.Blueberry.FlavorDescription,"""You'll come asking for more of these when the drought hits."" —Ma' Ngonel","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Carrot.DisplayName,Carrot,Daucus carota subspecies sativus
NaturalResource.Carrot.FlavorDescription,Raw carrots help beavers balance their diet without giving up on the joy of crunching.,
NaturalResource.Cattail.DisplayName,Cattail,"Plant of a genus Typha"
NaturalResource.ChestnutTree.DisplayName,Chestnut Tree,"A Aesculus hippocastanum tree"
NaturalResource.Maple.DisplayName,Maple,Tree of the genus Sapindaceae
NaturalResource.Maple.FlavorDescription,Tapped maple produces syrup but high quality timber is an even sweeter reward.,
NaturalResource.Pine.DisplayName,Pine,Tree of the genus Pinus
NaturalResource.Pine.FlavorDescription,"""Oh, mighty forest, how I pine for thee!"" —Unknown beaver poet","""Pine"" pun, feel free to adapt."
NaturalResource.Potato.DisplayName,Potato,Plant Solanum tuberosum
NaturalResource.Potato.FlavorDescription,"""There's more than one way to cook a potato."" —Beaver proverb",
NaturalResource.Spadderdock.DisplayName,Spadderdock,"Plant Nuphar Lutea"
NaturalResource.Spadderdock.FlavorDescription,"The nature sends its message through the leaves' shape.","Spadderdock has heart-shaped leaves, and it can be seen in the game."
NaturalResource.Wheat.DisplayName,Wheat,Plant Triticum aestivum
NaturalResource.Wheat.FlavorDescription,"""You'll forget the sun in the cloudless sky as we walk in fields of gold."" —Beaver ballad","Adapted from ""Fields of Gold"" by Sting."
NaturalResources.Aquatic,<SolidHighlight>Aquatic</SolidHighlight>: this plant must be partially submerged in water.,"Aquatic is a keyword. Shown after selecting an aquatic plant. Examples of aquatic plants include spadderdock or water lilies." 
NaturalResources.DiedFromNotEnoughWater,It was out of water for too long and died.,Shown when a water plant died after its river or lake had dried up.
NaturalResources.DiedFromTooMuchWater,It was flooded for too long and died.,Shown when a plant died after it had been submerged in water for too long.
NaturalResources.DyingFromNotEnoughWater,It is out of water and it will die in {0} days.,Shown when a water plant is dying because its river or lake dried up.
NaturalResources.DyingFromTooMuchWater,It is flooded and it will die in {0} days.,Shown when a plant is dying because it is submerged in water.
NaturalResources.Dried,It dried out and died.,Shown for plants which died from lack of water.
NaturalResources.Drying,It's drying out and will die in {0} days.,{0} stands for number of days
NaturalResources.GenericDied,It died.,Refers to a plant.
NaturalResources.Leftover,{0} (leftover),{0} stands for NaturalResource.DisplayName. Leftover meaning plant that was cut but not yet collected.
NaturalResources.Mature,{0} (mature),{0} stands for NaturalResource.DisplayName. Fully grown plant.
NaturalResources.Seedling,{0} (seedling),{0} stands for NaturalResource.DisplayName. Not fully grown plant.
NaturalResources.Visibility.Hide,Hide natural resources,Tooltip for button hiding natural resources
NaturalResources.Visibility.Show,Show natural resources,Tooltip for button showing natural resources
