ID,Text,Comment
Building.PowerWheel.Description,由海貍操縱的備用能量源。,
Building.PowerWheel.DisplayName,能量滾輪,Meaning a wheel that produces power
Building.PowerWheel.FlavorDescription,海貍很快意識到，它們可以從較低級的嚙齒動物這裡借鑑一些技術。,This building looks like a hamster wheel.
Building.PrintingPress.Description,用紙列印書籍。,Book and Paper are resources.
Building.PrintingPress.DisplayName,出版社,
Building.PrintingPress.FlavorDescription,海貍每讀完一頁就會把紙吞下去，因此文學作品的需求量長盛不減。,
Building.Refinery.Description,用食物和水製造燃料。,
Building.Refinery.DisplayName,精煉廠,A building where old food is processed to make biofuel
Building.Refinery.FlavorDescription,減量、回收、再利用。,"Adapted ""Reduce, reuse, recycle"" tagline."
Building.Roof.FlavorDescription,表面一團和睦的鄰居們往往暗中較勁，比拚誰家的屋頂更好看。,
Building.Roof1x1.DisplayName,屋頂1x1,Numbers at the end denote size X by Y
Building.Roof1x2.DisplayName,屋頂1x2,Numbers at the end denote size X by Y
Building.Roof2x2.DisplayName,屋頂2x2,Numbers at the end denote size X by Y
Building.Roof2x3.DisplayName,屋頂2x3,Numbers at the end denote size X by Y
Building.Roof3x2.DisplayName,屋頂3x2,Numbers at the end denote size X by Y
Building.RooftopTerrace.Description,供海貍在夜間放鬆的社交場所。,
Building.RooftopTerrace.DisplayName,屋頂露台,
Building.RooftopTerrace.FlavorDescription,夜間閒談的絕佳地點，而且視野超棒！,
Building.Rowhouse.Description,實用的共享住宅，占地少。,
Building.Rowhouse.DisplayName,排屋,"A rowhouse is a narrow and tall house that is connected to other homes on both sides, often built in a row."
Building.Rowhouse.FlavorDescription,排屋總比住地洞好。,
Building.Ruins.Description,金屬源。,Metal is a resource
Building.Ruins.DisplayName,廢墟,
Building.Ruins.FlavorDescription,分布於大地四處的人類遺跡為海貍提供了優於木材的資源。,
Building.Scarecrow.Description,用來嚇跑鳥兒的田間裝置。,
Building.Scarecrow.DisplayName,稻草貍,
Building.Scarecrow.FlavorDescription,在自己的領域上格外出眾。,
Building.ScavengerFlag.Description,拾荒者會從廢墟收集廢金屬。,Metal is a resource;ruins are a building
Building.ScavengerFlag.DisplayName,拾荒者旗幟,
Building.ScavengerFlag.FlavorDescription,拾荒者為傳統的木製結構定居地帶來了金屬，受到了一些海貍的尊重及另一些海貍的鄙視。,
Building.Shower.Description,海貍用來沖涼的地方。,
Building.Shower.DisplayName,淋浴處,A simple shower for beavers.
Building.Shower.FlavorDescription,讓征服廢土的日子更容易熬一些。,
Building.Shredder.Description,粉碎廢金屬，將其壓縮成塊狀。,
Building.Shredder.DisplayName,粉碎機,
Building.Shredder.FlavorDescription,人之垃圾，貍之寶藏。,"Adapted from ""One man’s trash is another man’s treasure"""
Building.Shrine.Description,供海貍們思考大自然的小神龕。,
Building.Shrine.DisplayName,神龕,
Building.Shrine.FlavorDescription,陽光雖好，過度亦弊。,"Dark Souls reference, beavers should be thankful for the sun as it allows their crops to grow etc., but in excess, it also leads to the droughts."
Building.Shrub.DisplayName,樹叢,Must be different than 'Bush' which is a plant in the game
Building.Shrub.FlavorDescription,海貍是實用主義者，因此它們的裝飾品既美觀又……美味。,
Building.Slope.DisplayName,斜坡,
Building.Slope.FlavorDescription,不管是誰把它放在這裡的，海貍們非常感激。,
Building.SmallIndustrialPile.DisplayName,小型工業材料堆,
Building.SmallIndustrialPile.FlavorDescription,“所以，他們在上面蓋了個屋頂，並稱之為工業。這不足為奇。”——小松,
Building.SmallPile.Description,儲存大型資源。,
Building.SmallPile.DisplayName,小型材料堆,
Building.SmallPile.FlavorDescription,有自尊心的人不會把建築材料倒在地上。,
Building.SmallTank.Description,儲存液體。,
Building.SmallTank.DisplayName,小型儲存罐,
Building.SmallTank.FlavorDescription,為了適應嚴酷的環境，海貍必須學會珍惜每一滴水。,
Building.SmallWarehouse.Description,儲存物品。,
Building.SmallWarehouse.DisplayName,小倉庫,
Building.SmallWarehouse.FlavorDescription,“我的儲藏室裡沒有炸藥，謝謝。” ——海貍阿嬤,
Building.Smelter.DisplayName,冶煉所,A facility that uses very high temperature to produce metal blocks from iron ore.
Building.Smelter.FlavorDescription,充斥汗水和皮毛焦味的新世界。,
Building.StartingLocation.DisplayName,起始位置,
Building.StreamGauge.Description,測量水的深度和流量。,
Building.StreamGauge.DisplayName,水流計,
Building.StreamGauge.FlavorDescription,貍間大小事，有其潮汐。把握漲潮，則萬事無阻。,Adapted quote from Shakespeare's 'Julius Cesar'
Building.StreamGauge.HighestWaterLevel,最高水位：{0},
Building.StreamGauge.Reset,重置,
Building.StreamGauge.WaterCurrent,水流：每秒{0}立方公尺,
Building.StreamGauge.WaterLevel,水位：{0},
Building.SuspensionBridge.Description,幫助海貍通過溝壑。,
Building.SuspensionBridge.FlavorDescription,比看上去更結實。,
Building.SuspensionBridgeMetal.FlavorDescription,和看上去一樣結實。,
Building.SuspensionBridge1x1.DisplayName,吊橋1x1,Numbers at the end denote size X by Y
Building.SuspensionBridge2x1.DisplayName,吊橋2x1,Numbers at the end denote size X by Y
Building.SuspensionBridge3x1.DisplayName,吊橋3x1,Numbers at the end denote size X by Y
Building.SuspensionBridge4x1.DisplayName,吊橋4x1,Numbers at the end denote size X by Y
Building.SuspensionBridge5x1.DisplayName,吊橋5x1,Numbers at the end denote size X by Y
Building.SuspensionBridge6x1.DisplayName,吊橋6x1,Numbers at the end denote size X by Y
Building.TappersShack.Description,僱傭樹液工，從樹上採集樹液樹汁。,
Building.TappersShack.DisplayName,樹液工小屋,"A shack where workers tap trees to gather sap and syrups, similar to sugar shacks in Canada."
Building.TeethGrindstone.Description,用來將斷牙重新磨鋒利。,Broken teeth refers to Need.BrokenTeeth.CriticalDescription
Building.TeethGrindstone.DisplayName,磨牙石,A grindstone contraption for sharpening beaver teeth
Building.TeethGrindstone.FlavorDescription,有了這個工具，為什麽還要讓斷牙折磨自己呢？,"This building is used by beavers to clear the ""broken teeth"" status. Broken teeth refers to Need.BrokenTeeth.DisplayName."
Building.Temple.DisplayName,神殿,
Building.Temple.FlavorDescription,海貍在此對賜予它們些許恩惠卻又反覆無常的大自然表示敬意。,We don't want to make references to real-life religion.
Building.TerrainBlock.Description,由地形改造站勞工建造的人造地形塊。,Terraforming station must be the same as Building.TerraformingStation.DisplayName and block of terrain refers to Building.TerrainBlock.DisplayName.
Building.TerrainBlock.DisplayName,地形塊,A 1x1x1 chunk of terrain built by Terraforming Station workers.
Building.TerraformingStation.Description,使用機器人來改造地形。,Terrain blocks must be the same as plural Building.TerrainBlock.DisplayName and bots must be the same as Bot.PluralDisplayName
Building.TerraformingStation.DisplayName,地形改造站,"A building employing bots who can place dirt to form hills, fill ravines etc."
Building.TerraformingStation.FlavorDescription,“嘿，上週那裡沒有山。” ——小松,
Building.TributeToIngenuity.DisplayName,創意紀念碑,Name of a monument
Building.TributeToIngenuity.FlavorDescription,每個海貍種族都有自己的生存方式，但各個都充滿創意。,
Building.TripleFloodgate.DisplayName,三重閘門,
Building.TripleFloodgate.FlavorDescription,不能再高了，否則水會太重，擋不住。,
Building.TripleLodge.Description,可以居住很多海貍。,Houses thrice the amounts of beavers as normal lodge
Building.TripleLodge.DisplayName,三重木屋,
Building.TripleLodge.FlavorDescription,“生命不息，繁衍不止”。這是神尾遵循的古訓。,Go Forth and multiply is a biblical quote.
Building.TriplePlatform.DisplayName,三重平台,Triple as triple the height of a normal platform
Building.TriplePlatform.FlavorDescription,嚴禁啃咬桿子！,
Building.UndergroundPile.DisplayName,地下材料堆,"The underground version of a pile, for reference check Building.SmallPile.DisplayName or Building.LargePile.DisplayName"
Building.UndergroundPile.FlavorDescription,這麽大的倉儲空間，值得為此上下樓梯。,
Building.UndergroundRuins.Description,被掩埋的廢墟裡到處是金屬廢料，可供採挖。,
Building.UndergroundRuins.DisplayName,地下廢墟,Buried ruins on top of which an extracting facility - a mine - can be placed.
Building.UndergroundRuins.FlavorDescription,不管人類在下面幹了什麽，肯定需要大量金屬。,
Building.WaterDump.Description,排水。,
Building.WaterDump.DisplayName,排水處,A building (or its employee) which discharges water brought in buckets from other places.
Building.WaterDump.FlavorDescription,“給我足夠的桶，我就能搬空湖泊。”——工業之父阿基米德,"A reference to a quote by Archimedes: Give me a place to stand, and I shall move the world."
Building.WaterPump.Description,抽取並過濾供海貍飲用的水。,
Building.WaterPump.DisplayName,泵浦,
Building.WaterPump.FlavorDescription,抽出的是泉水，湧出的是靈感。,"""Pump"" pun, feel free to adapt."
Building.WaterSource.DisplayName,水源,
Building.WaterSource.FlavorDescription,“川流不息。”——海貍問候語,
Building.WaterWheel.Description,應當放置在河邊的水中，能產出能量。,Power is not an electrical but mechanical/kinetic energy.
Building.WaterWheel.DisplayName,水車,
Building.WaterWheel.FlavorDescription,工業之父阿基米德的傑作。,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.WindGauge.Description,一個小風向標，沿著風的方向轉動，並顯示風的強度。,
Building.WindGauge.DisplayName,風速記,A decoration that turns towards the wind
Building.WindGauge.FlavorDescription,“如果我沒錯的話，把這個東西固定在一個引擎和一對翅膀上，它就能飛了。”——小松,"Referencing the Wright brothers and their first-ever aircraft. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.WindGauge.WindStrength,風力：{0}%,This tells how strong the wind is in percent between 0 and 100
Building.Windmill.Description,通過風力產生數量不定的能量。,
Building.Windmill.DisplayName,風車,
Building.Windmill.FlavorDescription,我們都是風中木屑！——神尾歌曲,"Reference to ""Dust in the Wind"" by Kansas."
Building.WoodenStairs.DisplayName,木樓梯,
Building.WoodenStairs.FlavorDescription,在發明了樓梯後，海貍可以“升級”了。,
Building.WoodWorkshop.Description,通過浸泡樹脂來強化木板。,It produces treated / impregnated planks. The resin used is a pine resin.
Building.WoodWorkshop.DisplayName,木材工坊,It produces treated / impregnated planks. Do NOT use the same term as lumber mill.
Building.WoodWorkshop.FlavorDescription,為什麽處理過的木板如此堅硬？因為樹脂。,"'Because resins' sounds like 'Because reasons', wordplay on an older meme."
Buildings.AboveGround,<SolidHighlight>高於地面：</SolidHighlight>必須放在其他建築頂上。,
Buildings.BottomConstraint,不能建在地圖的最底部。,An alert for when someone tries to build at the lowest layer of the map.
Buildings.BuildingIsUnique,<SolidHighlight>此種族特有</SolidHighlight>,Describes a building which is only available to this faction.
Buildings.DeletePrompt,確定要拆除選中的建築物嗎？該操作無法取消。,
Buildings.DirectionalBlocking,此工程正在等待後方的工程完成。,"Status shown on construction sites, that need to be finished in directional order."
Buildings.EntranceBlocked,入口阻斷,"A notification for when a building entrance is blocked, keep it short"
Buildings.FloodedAlert,被淹建築,Alert that shows up when a building is flooded.
Buildings.FloodedPanel,淹水,Notification that shows in the selected building's panel when it's flooded.
Buildings.GroundOnly,<SolidHighlight>僅地面：</SolidHighlight>必須建造在地面上。,
Buildings.InvalidTerrainLevel,不能建在地圖的最底部。,An alert for when someone tries to build at the lowest layer of the map.
Buildings.NeedsWaterAlert,建築需要水,
Buildings.NeedsWaterPanel,該建築需要更深的水才能運作。,
Buildings.Paused,已關閉。,"Alternative terms: Paused, Switched off"
Buildings.Solid,<SolidHighlight>牢固：</SolidHighlight>在其上可以建造其他建築。,Solid or Stackable — something that tells the player that you can build on top of it
Buildings.TopConstraint,不能建在當前高度。,An alert for when someone tries to build forbidden buildings at the max terrain level of the map.
Buildings.UnreachableBuildingAlert,建築未連通,"Shown when a building isn't connected to a district center, shorter version"
Buildings.UnreachableBuildingPanel,此建築尚未通過道路連通任何地區中心。,"Shown when a building isn't connected to a district center, longer version"
Buildings.UnsuitableBuildingBelow,該建築需建造在{0}之上,{0} stands for another buildings DisplayName. This is a warning shown to the user during building placing.
BuildingTools.CantUnlock,無法解鎖{0}，科學點數不足。,{0} stands for Building.DisplayName {1} stands for amount. Prompt when player doesn't have enough science points to unlock a building.
BuildingTools.DistrictsInConflict,地區之間必須用大門隔開。,A warning when a player tries to connect two districts without separating them with a District Gate.
BuildingTools.Multiple,長按<b>滑鼠左鍵</b>放置多個物體。,Tooltip that tells the players that they can place multiple objects at once
BuildingTools.UnlockPrompt,確定要解鎖嗎{0}？需要花費{1}科學點數。,{0} stands for Building.DisplayName {1} stands for amount. Prompt when player presses to unlock a building.
Camera.StateSaved,視角狀態已儲存,"Notification on top of the window when camera state(location, rotation) is saved by player."
CancelPlantingTool.Description,用它來取消標注種植區域。,Description of a tool that removes fields.
CancelPlantingTool.Title,清除種植區域,Tool that removes fields so the beavers won't plant there.
Carrying.Carry,承載：{0}({1}/{2}公斤),{0} stands for Good.DisplayName {1} stands for carried good weight {2} stands for beaver lifting capacity. Tells player what the beaver is carrying and how much it weighs in comparison to the beaver's strength
Carrying.Nothing,無,When beaver is carrying nothing.
Clusters.SharesPower,與相鄰建築分享能量。,Power is not an electrical but mechanical/kinetic energy. Notifies that the power is shared with buildings that touch this building.
Condition.DisplayName,狀況,"Bot equivalent of wellbeing (how good they are taken care of, how good their mechanical condition is)"
ConstructionSites.DisplayName,建築工地,
ConstructionSites.NoMaterials,無法獲得全部所需資源。,Shown in the building box when there are no available materials in the nearby storages or no storages nearby
ConstructionSites.NoMaterialsShort,缺乏建築材料,Notification that the construction can't be finished; keep fairly short
ConstructionSites.Priority,建造優先度,
ConstructionSites.PriorityTitle,建造優先度：,Setting a priority for construction work on a construction site
ConstructionSites.Progress,進度：{0}%,{0} stands for percentage of construction progress
ConstructionSites.Info.WaitingForMaterials,（正在等待材料）,Awaiting new materials to build
Core.BrowseDirectory,瀏覽目錄 ►,Opens file browser to either save folder or map folder. Please keep the arrow.
Core.Cancel,取消,A button please keep short
Core.GameTip,提示：如果建築有<SolidHighlight>牢固</SolidHighlight>標識，比如木屋或倉庫，你就可以在其屋頂上建造其他結構。,Tip that shows up while the game is loading. Solid is a keyword.
Core.Load,載入,A button please keep short
Core.Loading,載入中,Used in loading screen during loading
Core.NavigationNext,繼續,Used in forms to navigate to the next step.
Core.NavigationBack,返回,Used in forms to navigate to the previous step.
Core.No,不,A button please keep short
Core.OK,OK,A button please keep short
Core.Overwrite,覆蓋資料,A button shown in prompts with confirmation that a file will be overwritten
Core.ResourceNameAndAmount,{0} ({1}),"Used for example in building material costs, {0} stands for resource name, {1} stands for amount"
Core.ResourceNameAndAmountPerHour,{0} (每小時{1}),"Used for example in building resource usage, {0} stands for resource name, {1} stands for amount"
Core.Save,儲存,A button please keep short
Core.SaveAs,儲存為……,A button please keep short
Core.Start,開始,A button please keep short
Core.Yes,是,
Demolish.Mark,拆除,Demolishing is removing with the use of builders. Must be different than 'Delete' which has a slightly different meaning in the game.
Demolish.Cancel,取消拆除,
Demolish.PriorityTitle,拆除優先度：,Setting a priority for demolition work on demolition target
DemolishSelectionTool.Description,使用它來標注要拆除的資源。全部資源都會丟失。,
DemolishSelectionTool.Title,標注要拆除的資源,
DemolishUnselectionTool.Title,取消標注要拆除的資源,
DemolishUnselectionTool.Description,使用它來取消標注要拆除的資源。,
DeletionTool.Description.Buildings,使用此工具拆除建築物。,Followed by DeletionTool.Description.BuildingsMaterials and DeletionTool.Description.BuildingsStorage
DeletionTool.Description.BuildingsMaterials,一部分建築材料將變為可回收的瓦礫堆。,Rubble should be the same as RecoveredGoodStack.DisplayName
DeletionTool.Description.BuildingsStorage,儲存的物品會被包含在瓦礫堆中。,"Rubble should be the same as RecoveredGoodStack.DisplayName, ""Stored goods"" could be translated similar to Building.SmallWarehouse.Description"
DeletionTool.Description.Objects,使用此工具刪除物體。,
DeletionTool.Prompt.Buildings,確定要拆除選中的建築物嗎？該操作無法取消。,
DeletionTool.Prompt.Objects,確定要刪除選中的物體嗎？該操作無法取消。,
DeletionTool.Title.Buildings,拆除建築,
DeletionTool.Title.Objects,刪除物體,
Distribution.AddNewRoute,新增新路線,Button please keep short
Distribution.DistrictDistributionLimits,地區運送限額,Button please keep short
Distribution.High,高,The upper limit of imported/exported goods
Distribution.Low,低,The lower limit of imported/exported goods
Distribution.LowHighTooltip,"低——低於這個限額的資源不會從該地區中運出
同時，來該地區的運送者會優先運來這種資源。

高——高於此限額的資源不會運送到該地區。",
Distribution.NoDistrict,無地區,
Distribution.NoRoutes,未設立路線,
Distribution.PickDropOffPointTip,選擇卸貨點作為目的地。目的地必須位於其他地區，且有路連通到運送站。,Distribution Post must be consistent with Building.DistributionPost.
Distribution.PickDropOffPointTitle,選擇卸貨點,
Distribution.PickDropOffPointWarning,目的地必須位於其他地區，且有路連通。,
Distribution.Routes,路線,
Distribution.RouteProblemAlert,無法運送物品,Alert that shows up when haulers can't move goods between districts.
Distribution.RouteProblemPanel,有些路線無法運作。,
Distribution.RoutePaused,暫停,
Distribution.SelectGood,選擇物品,
Districts.DefaultDistrictName,{0}區,"{0} is a number. By default districts are named District 1, District 2 etc."
Districts.Districts,地區,
Districts.GlobalView,全域瀏覽,
Dwelling.Inhabitants,居民：{0},{0} stands for a number. How many beavers live in this house.
Dwelling.AssignAny,分配給任意,A button which assigns a random beaver to this house. Please keep short - constrained space.
Dwelling.AssignUnemployed,分配給無業,A button which assigns a unemployed beaver to this house. Please keep short - constrained space.
Dwelling.Dwellers,居民,Header for the box of the inhabitants/tenants of this house
Dwelling.Newborn,{0}出生了！,{0} stands for beaver name. Notification that shows when a new beaver is born.
Dwelling.NoBeaverCanReach,沒有海貍可以抵達此住處。,Information that this building is unreachable for any beavers.
Dwelling.NoUnemployedCanReach,沒有無業海貍可以抵達此住處。,Information that this building is unreachable for any unemployed beavers.
Dwellings.FreeBeds,空床位,Label before number of unoccupied beds
Dwellings.OccupiedBeds,被佔有的床位,Label before number of occupied beds
Emptying.Empty,清除儲存物品,A command for beavers to empty this storage.
Emptying.EmptyingInProgress,建築正被清空，無法放入新物品。,
EntityPanel.ChangeName,輸入新名字：,Shown when renaming a beaver or a building
EntityPanel.Hide,隱藏說明,Tooltip for a button which hides description
EntityPanel.Show,顯示說明,Tooltip for a button which shows description
ExceptionPanel.HowToFindReport,你可以在此查看報告中所包括的資料內容：,
ExceptionPanel.Introduction,意外出錯。這是我們的問題，但希望你能發送崩潰報告以幫助我們解決該問題。,
ExceptionPanel.ManualInstructions,你也可以手動發送報告：,
ExceptionPanel.PrivacyPolicyAccept,我接受,Next to a checkbox and followed by ExceptionPanel.PrivacyPolicyLink
ExceptionPanel.PrivacyPolicyLink,隱私政策,Preceded by a checkbox and ExceptionPanel.PrivacyPolicyToggle
ExceptionPanel.SendFail,發送失敗，點擊重試,
ExceptionPanel.SendReport,向Timberborn團隊發送錯誤報告,
ExceptionPanel.SendSuccess,我們已收到報告。謝謝！,
ExceptionPanel.Sending,發送中……,
ExceptionPanel.Title,哎呀……有bug :'(,
Experimental.Header,<RedHighlight>測試模式公告</RedHighlight>,Welcome text that is shown to players of the experimental versions of the game
Experimental.WelcomeText,"此版本的《Timberborn》可以讓你可以訪問一些原型和未完成的功能。因此，它也更有可能包含嚴重的錯誤。你的確是一隻勇敢的海貍。

測試版存檔與主遊戲分開存儲。更新可能會破壞存檔的相容性。

在此測試模式下<RedHighlight>遊戲的許多部分未翻譯，無論你選擇何種語言</RedHighlight>，都將以英語顯示。這樣會容許我們更快地新增新內容並進行快速更改，而無需等待耗時的翻譯。

我們強烈建議你加入我們的官方Discord伺服器並參與有關新內容的討論。",Welcome text that is shown to players of the experimental versions of the game.
Explosions.BlownInExplosionMessage,{0}因爆炸毀壞,{0} stands for character name. Notification that shows when a character (Beaver/Bot) is killed/destroyed by an explosion (another bot or dynamite)
Faction.Folktails.Description,"神尾種族的海貍都是專業的農民，性格隨和但勤勞。他們尊重自然，也從自然獲得了豐厚的恩惠。
座右銘：<i>舒適、食物還有堅實的木頭。</i>",Description of a beaver faction
Faction.Folktails.DisplayName,神尾,Name of a faction
Faction.IronTeeth.Description,"叛離傳統木頭生活方式的海貍種族，精通鐵藝與科學，能建造高級機械。
它們靠著創意、效率及敢於挑戰大自然的精神而不斷取得進步。
座右銘：<i>辛勤工作，拼命幹活。</i>",Description of a beaver faction
Faction.IronTeeth.DisplayName,鐵牙,Name of a faction
FactionSelection.Header,選擇種族,
FactionSelection.NewFactionUnlocked,解鎖新種族：,Followed by the name of a faction in new line
FactionSelection.WellbeingCondition,在遊玩{1}時幸福度平均值達到{0}以解鎖。,{0} stands for a number {1} stand for Faction.DisplayName
Fields.Harvesting,收割,Preceded by Fields.PriorityAction
Fields.Planting,種植,Preceded by Fields.PriorityAction
Fields.PriorityAction,優先行動：,Which of the actions is prioritized.
GameExitPanel.Exit,退出,A button please keep short
GameExitPanel.Message,離開之前，請分享您的回饋來幫我們完善遊戲吧。,
GameExitPanel.ShareFeedback,分享回饋,A button please keep short
GameExitPanel.Title,感謝遊玩Timberborn搶先體驗版！,
Gathering.GathererFlag.Action,採集：,"Followed by a list of goods, like Gathers: Berries"
Gathering.Nothing,無,Nothing is prioritized to be gathered.
Gathering.Prioritize,優先：,Which resource is prioritized to be gathered.
Goals.Button,目標,A button please keep short
Goals.NotEligible,遊玩該種族時不可用！,Preceded by Goals.Progress
Goals.Unlocked,已解鎖！,Preceded by Goals.Progress
Goals.Progress,進度：,
Good.Berries.DisplayName,漿果,Resource name
Good.Berries.PluralDisplayName,漿果,Resource name
Good.Biofuel.DisplayName,生物燃料,Fuel made out of natural resources like plants.
Good.Biofuel.PluralDisplayName,生物燃料,Fuel made out of natural resources like plants.
Good.Book.DisplayName,書籍,Resource name
Good.Book.PluralDisplayName,書籍,Resource name
Good.BotChassis.DisplayName,機器人主體,A big bot part that holds most of the machinery inside. Bot should be the same as Bot.PrefabName.
Good.BotChassis.PluralDisplayName,機器人主體,A big bot part that holds most of the machinery inside. Bot should be the same as Bot.PrefabName.
Good.BotHead.DisplayName,機器人頭部,A head of a bot. Bot should be the same as Bot.PrefabName.
Good.BotHead.PluralDisplayName,機器人頭部,A head of a bot. Bot should be the same as Bot.PrefabName.
Good.BotLimb.DisplayName,機器人肢體,An unspecified limb of a bot. Bot should be the same as Bot.PrefabName.
Good.BotLimb.PluralDisplayName,機器人肢體,An unspecified limb of a bot. Bot should be the same as Bot.PrefabName.
Good.Bread.DisplayName,麵包,Resource name
Good.Bread.PluralDisplayName,麵包,Resource name
Good.Carrot.DisplayName,胡蘿蔔,Resource name
Good.Carrot.PluralDisplayName,胡蘿蔔,Resource name
Good.Catalyst.DisplayName,催化劑,"A potent Biofuel reagent, allowing bots to work and move faster."
Good.Catalyst.PluralDisplayName,催化劑,Plural form of Good.Catalyst.DisplayName
Good.CattailCracker.DisplayName,貓尾草餅乾,"Crackers made from flour made from roots of the plant of a genus Typha, keep plant name same as NaturalResource.Cattail.DisplayName"
Good.CattailCracker.PluralDisplayName,貓尾草餅乾,"Crackers made from flour made from roots of the plant of a genus Typha, keep plant name same as NaturalResource.Cattail.DisplayName"
Good.CattailFlour.DisplayName,貓尾草粉,"Flour made from roots of the plant of a genus Typha, keep plant name same as NaturalResource.Cattail.DisplayName"
Good.CattailFlour.PluralDisplayName,貓尾草粉,"Flour made from roots of the plant of a genus Typha, keep plant name same as NaturalResource.Cattail.DisplayName"
Good.CattailRoot.DisplayName,貓尾草根,"Root of plant of a genus Typha, keep plant name same as NaturalResource.Cattail.DisplayName"
Good.CattailRoot.PluralDisplayName,貓尾草根,"Root of plant of a genus Typha, keep plant name same as NaturalResource.Cattail.DisplayName"
Good.Chestnut.DisplayName,栗子,"Fruit of a Aesculus hippocastanum tree, also known as conkers"
Good.Chestnut.PluralDisplayName,栗子,"Fruit of a Aesculus hippocastanum tree, also known as conkers"
Good.Dandelion.DisplayName,蒲公英,Healing plant
Good.Dandelion.PluralDisplayName,蒲公英,Healing plant
Good.Dirt.DisplayName,泥土,A resource dug out from ground and used to create blocks of terrain
Good.Dirt.PluralDisplayName,泥土,Plural form of Good.Dirt.DisplayName
Good.Explosives.DisplayName,炸藥,Resource name. Not to be confused with the Dynamite building.
Good.Explosives.PluralDisplayName,炸藥,Resource name. Not to be confused with the Dynamite building.
Good.Flour.DisplayName,麵粉,Resource name
Good.Flour.PluralDisplayName,麵粉,Resource name
Good.Gear.DisplayName,齒輪,Resource name
Good.Gear.PluralDisplayName,齒輪,Resource name
Good.GrilledChestnut.DisplayName,烤栗子,"Grilled fruit of a Aesculus hippocastanum tree, also known as conkers, keep plant name same as Good.Chestnut.DisplayName."
Good.GrilledChestnut.PluralDisplayName,烤栗子,"Grilled fruit of a Aesculus hippocastanum tree, also known as conkers, keep plant name same as Good.Chestnut.DisplayName."
Good.GrilledPotato.DisplayName,烤馬鈴薯,Resource name
Good.GrilledPotato.PluralDisplayName,烤馬鈴薯,Resource name
Good.GrilledSpadderdock.DisplayName,烤歐亞萍蓬草,"Grilled plant Nuphar Lutea, keep plant name same as NaturalResource.Spadderdock.DisplayName"
Good.GrilledSpadderdock.PluralDisplayName,烤歐亞萍蓬草,"Grilled plant Nuphar Lutea, keep plant name same as NaturalResource.Spadderdock.DisplayName"
Good.Log.DisplayName,原木,Resource name
Good.Log.PluralDisplayName,原木,Resource name
Good.MaplePastry.DisplayName,楓糖糕餅,A baked good filled with maple syrup.
Good.MaplePastry.PluralDisplayName,楓糖糕餅,A baked good filled with maple syrup.
Good.MapleSyrup.DisplayName,楓糖漿,Sweet syrup created from maple sap
Good.MapleSyrup.PluralDisplayName,楓糖漿,Sweet syrup created from maple sap
Good.Medicine.DisplayName,藥物,Medicine made out of natural resources.
Good.Medicine.PluralDisplayName,藥物,Medicine made out of natural resources.
Good.MetalBlock.DisplayName,金屬塊,Resource name
Good.MetalBlock.PluralDisplayName,金屬塊,Resource name
Good.Paper.DisplayName,紙,Resource name
Good.Paper.PluralDisplayName,紙,Resource name
Good.PineResin.DisplayName,松脂,Also known as pine sap. Pine is the type of tree defined in NaturalResource.Pine.DisplayName.
Good.PineResin.PluralDisplayName,松脂,Also known as pine sap. Pine is the type of tree defined in NaturalResource.Pine.DisplayName.
Good.Plank.DisplayName,木板,Resource name
Good.Plank.PluralDisplayName,木板,Resource name
Good.Potato.DisplayName,馬鈴薯,Resource name
Good.Potato.PluralDisplayName,馬鈴薯,Resource name
Good.ScrapMetal.DisplayName,金屬廢料,Resource name
Good.ScrapMetal.PluralDisplayName,金屬廢料,Resource name
Good.Spadderdock.DisplayName,歐亞萍蓬草,A plant formally called Nuphar Lutea
Good.Spadderdock.PluralDisplayName,歐亞萍蓬草,A plant formally called Nuphar Lutea
Good.SunflowerSeeds.DisplayName,葵花籽,
Good.SunflowerSeeds.PluralDisplayName,葵花籽,
Good.TreatedPlank.DisplayName,樹脂木板,Plank impregnated with resin. Use the same word for plank as in Good.Plank.
Good.TreatedPlank.PluralDisplayName,樹脂木板,Plank impregnated with resin. Use the same word for plank as in Good.Plank.
Good.Water.DisplayName,水,Resource name
Good.Water.PluralDisplayName,水,Resource name
Good.Wheat.DisplayName,小麥,Resource name
Good.Wheat.PluralDisplayName,小麥,Resource name
Good.WheatFlour.DisplayName,小麥麵粉,Flour made out of wheat. Use the same name for wheat as in Good.Wheat.
Good.WheatFlour.PluralDisplayName,小麥麵粉,Flour made out of wheat. Use the same name for wheat as in Good.Wheat.
GoodConsuming.SupplyDescription,消耗：{0},{0} stands for resource name and amount per hour.
GoodConsuming.SupplyRemaining,現有補給可維持{0}小時,"{0} stands for hours. Describes a building which requires a certain resources to operate, such as water."
Goods.Nothing,無,
Goods.StoredIn,儲存位置：,Header above a list of buildings that store selected good
Growing.GrowsWhenMature,成熟時生長,"Information about fruits and other resources, that grows when plant is mature and not when it is in seedling stage"
Growing.Time,成長還需天數：{0},{0} stands for a number of days. How many days left does this plant have to fully grow.
Hauling.Prioritize,讓搬運工優先此建築,building is a noun in this sentence. This building will be prioritized by haulers.
